filename,title,additional_tags,custom_tags
76093411_a_different_way_to_be.html,a different way to be,flowershop au | rio is the owner | agatha is a customer | Unreliable Narrator | that's my favorite tag can you tell | Slow Burn | Canon-Typical Violence | Implied/Referenced Character Death | agatha goes on dates and needs flowers | meanwhile rio falls for her | kind of neurodivergent coded rio,Slow Burn
76260996_its_clichéd_to_be_cynical_at_christmas.html,It's Clichéd to be Cynical at Christmas,Serial Killer Agatha Harkness | Retired Rocket Scientist Agatha Harkness | Coroner Rio Vidal | Christmas | Christmas Fluff | Christmas Smut | Strap-Ons,Fluff|Smut
76775496_breathe_into_me_and_make.html,breathe into me and make me real,Butch Agatha Harkness | Femme Rio Vidal | Top Agatha Harkness | Bottom Rio Vidal | Older Agatha Harkness | Younger Rio Vidal | Baby Lesbian Rio Vidal... Almost. | Cunnilingus | Strap-Ons | Vaginal Fingering | Squirting and Vaginal Ejaculation | Mild Daddy Kink | Dirty Talk | Degradation Kink | strap blowjob | Age Difference | Cock Warming | Agatha's Packing | Semi-Public Sex | Pussy Spanking | panty theft | Light fisting | Pathetic Bottom Rio Vidal | Suspicious Godmother Lilia Calderu | Pathological Liar Agatha Harkness | Face-Sitting | Nerd Rio Vidal | Anal Play | Mentions of Death | Improper Use of a Vape | Agatha Harkness is Bad at Feelings | Agatha Harkness is emotionally constipated,Age Gap|Angst|BDSM / Kink|Smut
76893881_all_in_paradise.html,All In Paradise,raccoon adoption | Fluff | Business Agatha | Mechanic Rio | Zap the Raccoon - Freeform | Creme the Raccoon | Ace The Dog - Freeform | Built Family | did i mention the fluff? | bubble machine,Fluff
77249811_i_didnt_ask_for_this.html,I Didn't Ask For This,rich girl Rio | party girl/drug addict Rio | Single Parent Agatha Harkness | Pining | Degradation | Humiliation Kink | Praise Kink | Pavlovian response | Training | Agatha Harkness's tie | Dubcon Masturbation | Dubcon D/s | Impaired Consent | Alcoholism | Drug Addiction | Rio Vidal is Bad at Feelings | Agatha Harkness Needs a Hug | Child Neglect | bad guardianship | Eventual Smut | oral fixation with an object | graphic drug use | mentions of vomit | Dubcon Spanking | Spanking with a hairbrush | Overdose | Hospitalization | Detox | Rehab | Phone Sex | Vaginal Fingering | Possessive Sex | Dom Agatha Harkness | Sub Rio Vidal,Angst|BDSM / Kink|Non-Con / Dubcon|Pining|Smut
77303721_to_be_known_well.html,to be known well,Canon Compliant | Eventual Smut | Pre-Canon | Rio Vidal is Death | Happy Ending | can I say im not sure there's much of a plot here | neither of them really know wtf is going on | light angst i would say | takes place in dreams if that wasn't clear | POV Third Person Limited,Canon Compliant|Smut
77737251_Primadonna.html,Primadonna,Alpha/Beta/Omega Dynamics | Omega Agatha Harkness | Alpha Rio Vidal | Bottom Agatha Harkness | Power Bottom Agatha Harkness | Top Rio Vidal | Lesbian Rio Vidal | Lesbian Sex | Oral Sex | Vaginal Sex | Semi-Public Sex | Girl Penis | Inspired by Wild Child (2008) | Agatha Harkness is a spoiled brat | And Rio Vidal loves his spoiled rich girl | Childhood Trauma | loss of mother | Lilia calderu is agatha harkness mom | Butch/Femme | Butch Rio Vidal | Protective Rio Vidal | Rio Vidal is royalty | Shower Sex | Agatha Harkness is a Brat | Brat Tamer Rio Vidal | Rio Vidal Has a Penis,Smut
77936761_Ill_keep_you_safe_you.html,"I'll keep you safe, you have my word",Alternate Universe - Roommates/Housemates | Set in London | Nerd!Rio | Influencer!Agatha | Undefined to lovers? | I cannot stress enough what a dork Rio is | Rio adamantly refuses to use swearwords | Agatha does nothing BUT swear | Agatha cons people on the internet | Yes; again | Trigger warning for bullying | high school bully | past toxic relationship | relationship trauma | Lasagne as the solution to everything | Off screen masturbation | Accidental Voyeurism | but also on purpose | Discussion of BDSM | discussion of safeword | Explicit Sexual Content | Comfort/Angst | But also humor I hope | Happy Ending,AU - General|Angst|BDSM / Kink|Comedy|Smut
78965396_youre_my_burial_ground.html,You're My Burial Ground,Alternate Universe - 1980s | Organized Crime | nobody in this story is a good person | nobody has morals for the most part | which brings me to my next point! | Violence | Gun Violence | Murderer Agatha kinda | butchfemme agathario | Butch Agatha Harkness | Femme Rio Vidal | age gap | Agatha is 44 | Rio is 27 | Eventual Smut | Kinda Camp | Viva las vegas dykes cmon lets go | oh also drug use specifically coke | which brings me to my other point! | Recreational Drug Use | Mentions of past Harkale | Choking | Masturbation | Threats of Violence as Foreplay | murder as foreplay,Age Gap|Smut
79316676_serpents_stone.html,Serpent's Stone,Alternate Universe - Mythology | medusa retelling | Non-Traditional Alpha/Beta/Omega Dynamics | Omega Agatha Harkness | Alpha Rio Vidal | First Time | and a whole lot of additional( | Size Kink | Praise Kink | Monsterfucking | Breeding Kink | ) and other reasons I won't see heaven if you squint | Body Horror | Other Additional Tags to Be Added,BDSM / Kink|Smut
79317116_you_dont_need_a_revelation_youll_be_fine_with.html,you don't need a revelation (you'll be fine with being lost),Mentions of Evanora | evanora wins worst mother of the year award for the thousandth time | tw: emotional abuse | pathetic feral vampire lovergirl rio vidal | pathetic feral vampire lovergirl VIRGIN rio vidal | similarly feral runaway agatha harkness | luxury bathrooms | speed racer (2008) - Freeform | pasta with vodka cream sauce | this is for anyone who needs a rescue from time to time | neither of them know how to be human so they're going to be not-human together,Angst
79671146_Perfect_Catch.html,Perfect Catch,Fluff | Meet-Cute | Domestic Fluff | Alternate Universe - Modern Setting | Alternate Universe - No Powers | baseball knowledge not required,AU - Modern Setting|AU - No Powers / Non-Magical|Fluff
79774441_I_Am_No_Mother_I_Am_No.html,"I Am No Mother, I Am No Bride",Alternate Universe - Regency | Bridgerton AU | Agatha goes by Augustus | Genderfuckery | Its bridgerton but agathario | Agatha pretends to be a man | Eventual Smut | butchfemme agathario | Agatha is a rake | older rio | Aspiring spinster Rio | Sexual Tension | Rio just wants to study plants man | virgin rio | Marriage of Convenience | Angst | Butch Agatha Harkness | Femme Rio Vidal | blood play if you SQUINT | homoerotic hair brushing | Masturbation | Smut | Oral Sex | Vaginal Fingering | Choking | Praise | When your wife is a virgin but still tops you | Loss of Virginity | Bath Sex | Emotional Constipation | Strap-Ons | Bondage | Degradation | Gender Affirming Strap | Light dom/sub undertones | Squirting and Vaginal Ejaculation | Dry Humping | Somnophilia | Past Child Abuse | Murder | murder yay,Angst|BDSM / Kink|Non-Con / Dubcon|Smut
80139521_love_poetry_biology.html,love = poetry + biology,Alternate Universe - Modern Setting | Alternate Universe - No Powers | Alternate Universe - Professors | Rivals With Benefits | Rivals to Friends to Lovers | Principle Investigator Agatha Harkness | Principle Investigator Rio Vidal | Cancer Research | Mentions of Cancer | Mentions of Pediatric Cancer | Rival Sex | Hate Sex | Rough Sex | Fingerfucking | Vaginal Fingering | Cunnilingus | pussy slapping | Dirty Talk | Office Sex | Semi-Public Sex | Choking Kink | Butch/Femme | Butch Agatha Harkness | They/them Agatha Harkness | Femme Rio Vidal | Vers Agatha Harkness/Rio Vidal | BDSM Switches Agatha Harkness/Rio Vidal,AU - Modern Setting|AU - No Powers / Non-Magical|AU - Teachers / Professors|BDSM / Kink|Friends to Lovers|Smut
80219316_cake_by_the_pound.html,cake by the pound,Lesbian Agatha Harkness | Lesbian Rio Vidal | Mean Femme Agatha Harkness | Pathetic Butch Rio Vidal | Butch/Femme | Femme Agatha Harkness | Butch Rio Vidal | Trans Woman Agatha Harkness | Transfem Agatha Harkness | G!P | Agatha Harkness Has a Penis | Begging | Drag Queens | Alternate Universe - Modern Setting | Younger Rio Vidal | Older Agatha Harkness | nothing crazy though. | High Heels | Grinding | Humiliation Kink | they/them rio vidal | Coming In Pants | Glory Hole | T4T Agatha/Rio | T4t lesbian sex | Cunnilingus | Strap Sucking | Strap-Ons | Semi-Public Sex | Bathroom Sex | why am i always writing them fucking in a bathroom? | Squirting | genital piercings | Frotting | Choking | Light breath play,AU - Modern Setting|BDSM / Kink|Smut
80258711_Ri-0.html,Ri-0,Android/human relationship | rio is an android | Agatha is a scientist,
80271671_Help_Im_Alive.html,Help I’m Alive,Send Help (2026) AU | Alternate Universe - No Powers | Except for their ever shifting power dynamic | Character Death | Desert Island Fic,AU - No Powers / Non-Magical
80705996_Too_Sweet.html,Too Sweet,evgarverse | Alternate Universe - Modern Setting | Bartender Agatha | Nerd Rio | butchfemme agathario | femme agatha | butch rio | transfem Agatha | Agatha Harkness Has a Penis | It’s girthy too | mean Agatha | Pathetic rio | Inspired by evgar_ on twitter | Smut | Degradation | Oral Sex | virgin rio | Praise | Loss of Virginity | Strap-Ons | Strap Sucking | Anal Sex | Spanking | Choking,AU - Modern Setting|Smut
80975496_Ibiza.html,Ibiza,Alpha/Beta/Omega Dynamics | Lesbian Agatha Harkness | Top Rio Vidal | Omega Agatha Harkness | Pregnancy | Pregnant Sex | Agatha Harkness and Rio Vidal are Nicholas Scratch's Parents | Alpha Rio Vidal | Vaginal Sex | Oral Sex | Breastfeeding | Pregnant Agatha Harkness | Omegaverse Omega Pregnancy | Bottom Agatha Harkness | Protective Rio Vidal | Jealous Rio Vidal | Childhood Trauma | Anal Sex | Anal Fingering | Rio Vidal Has a Penis,Jealousy|Smut
81450586_Talk_Me_Through_It.html,Talk Me Through It,Alternate Universe - Roommates/Housemates | Smut | Fluff and Smut | Audio Erotica Voice Actress Rio | lawyer!agatha | Mutual Pining | Compulsory Heterosexuality | Agatha’s never had an orgasm | Sexual Tension | Switches | Catholic Guilt | Implied/Referenced Homophobia | Fake/Pretend Relationship | There Was Only One Bed | Mutual Masturbation | Strap-Ons | Strap Sucking | Sex in a Church | Public Sex | Edging | lots and lots and lots of edging | Phone Sex,AU - General|Comphet|Fake Dating / Pretend Relationship|Fluff|Homophobia|Only One Bed|Pining|Smut
82204656_life_as_we_know_it.html,Life As We Know It,Getting Together | Slow Burn | Friendship | Family | Character Death | Childhood Trauma | Emotional Hurt/Comfort | Angst with a Happy Ending | Idiots in Love | Reunions | Children | Alternate Universe - Modern: No Powers | Other Additional Tags to Be Added,AU - No Powers / Non-Magical|Angst|Hurt/Comfort|Slow Burn
82208311_Women_Like_You_Women.html,Women Like You / Women Like Me,Minor Alice Gulliver/Jennifer Kale | Alternate Universe - No Powers | Writer Agatha Harkness | Influencer Rio Vidal | Fake/Pretend Relationship | Age Difference | Agatha is 40 | Rio is 26 | Slow Burn | Mutual Pining | Useless Lesbians | Agatha Harkness is Bad at Feelings | Bad Parent Evanora Harkness | Single Parent Agatha Harkness | Soft Rio Vidal | Protective Agatha Harkness | Fluff and Angst | Emotional Hurt/Comfort,AU - No Powers / Non-Magical|Age Gap|Angst|Fake Dating / Pretend Relationship|Fluff|Hurt/Comfort|Pining|Slow Burn
82835526_The_Promise_of_Always.html,The Promise of Always,1800s era | Non magic AU | rich/poor | Angst with a Happy Ending | Fluff | Romance | Childhood Friends | Hurt | evanora is evil in every timeline | racsism | Classism,AU - No Powers / Non-Magical|Angst|Fluff
82934246_when_i_kissed_the.html,when i kissed the teacher,Other Additional Tags to Be Added | Alternate Universe - Modern Setting | Fluff and Smut | One Night Stands | Unplanned Pregnancy | Rio Vidal Has a Penis | g!p rio | english teacher agatha | biology teacher rio | Useless Lesbians | rio is sort of a womanizer | agatha’s pissed about it | Agatha is 41 | Rio is 40 | Unprotected Sex | Masturbation,AU - Modern Setting|Fluff|Pining|Smut
83001466_Turn_Them_In_Turn_Them.html,"Turn Them In, Turn Them In Now! (You're A Traitor!)",game show | Betrayal | lying | Manipulation | murder but not real murder | Scheming | Plotting,
83643571_Lost_Time.html,Lost Time,Slow Burn | Eventual Smut | Heartbreak | Hurt/Comfort | i don't know how to tag | alternative universe - no powers | Useless Lesbians,Hurt/Comfort|Pining|Slow Burn|Smut
83988876_Ill_Bring_Out_The_Worst.html,I'll Bring Out The Worst In You... Promise,omegaverse AU | Non magic AU | Omega Agatha Harkness | Alpha Rio Vidal | omega lilia calderu | Mean Agatha Harkness | shy rio vidal | fake dating au,AU - No Powers / Non-Magical|Fake Dating / Pretend Relationship
84248671_All_The_Time_In_The.html,All The Time In The World,farmer agatha | Bad Business Rio | Agatha owns a sugar cane farm | Rio is an heiress | Arranged Marriage | Reality check | Enemies to Lovers ish?,Enemies to Lovers
84752066_Wouldnt_You_Love_to_Love.html,Wouldn't You Love to Love Her,Alternate Universe - Modern Setting | Alpha/Beta/Omega Dynamics | Alpha Rio Vidal | Omega Agatha Harkness | Affairs | Cheating | Cheating irl is gross but its okay when agathario do it | Doomed Wandario | Eventual Smut | Angst | Sexual Tension | rio is 35 | agatha is 26 | MILF Agatha | Smut | Dirty Talk | Squirting and Vaginal Ejaculation | Ragebaiting As Foreplay | Unsafe Sex | Creampie | Cum Eating | Bratty Bottom Agatha Harkness | Pathetic Top Rio Vidal | Jealousy | toxic yuri | They're very toxic nooooow | sawry | Guilt | Semi-Public Sex | Eventual Happy Ending | Fluff,AU - Modern Setting|Angst|Cheating|Fluff|Jealousy|Past / Minor Wagatha|Smut
